Country,SiteID,SiteName,StudyNumber,Measure_Year,Measure_Month,Measure_DOY,Lat_Original,Long_Original,Latitude,Longitude,RS_Paper,RS_Norm,Tsoil(C),SoilMoisture(%),Meas_Method,IGBP_FromPaper,Ecosystem_type,Leaf_habit,DOY_Frequency,Tm,Comments
China,CN-YTS,Yanting sichuan,20016,2003,2,35,31.266,105.45,31.25,105.25,3.495,3.495,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,2,35,31.266,105.45,31.25,105.25,1.078,1.078,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,40,31.266,105.45,31.25,105.25,1.156,1.156,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,40,31.266,105.45,31.25,105.25,3.064,3.064,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,2,44,31.266,105.45,31.25,105.25,3.827,3.827,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,2,44,31.266,105.45,31.25,105.25,1.259,1.259,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,49,31.266,105.45,31.25,105.25,2.71,2.71,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,49,31.266,105.45,31.25,105.25,6.855,6.855,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,2,54,31.266,105.45,31.25,105.25,5.23,5.23,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,2,54,31.266,105.45,31.25,105.25,2.279,2.279,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,59,31.266,105.45,31.25,105.25,1.645,1.645,,,Gas chromatography,CRO,,,12,10,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,2,59,31.266,105.45,31.25,105.25,4.137,4.137,,,Gas chromatography,CRO,,,12,10,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,64,31.266,105.45,31.25,105.25,4.317,4.317,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,64,31.266,105.45,31.25,105.25,1.9,1.9,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,69,31.266,105.45,31.25,105.25,2.156,2.156,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,69,31.266,105.45,31.25,105.25,4.369,4.369,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,74,31.266,105.45,31.25,105.25,4.167,4.167,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,74,31.266,105.45,31.25,105.25,1.826,1.826,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,79,31.266,105.45,31.25,105.25,1.98,1.98,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,79,31.266,105.45,31.25,105.25,4.88,4.88,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,84,31.266,105.45,31.25,105.25,5.721,5.721,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,3,84,31.266,105.45,31.25,105.25,2.261,2.261,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,88,31.266,105.45,31.25,105.25,2.314,2.314,,,Gas chromatography,CRO,,,12,12.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,3,88,31.266,105.45,31.25,105.25,6.562,6.562,,,Gas chromatography,CRO,,,12,12.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,93,31.266,105.45,31.25,105.25,7.555,7.555,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,93,31.266,105.45,31.25,105.25,2.62,2.62,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,98,31.266,105.45,31.25,105.25,1.96,1.96,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,98,31.266,105.45,31.25,105.25,3.639,3.639,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,103,31.266,105.45,31.25,105.25,5.904,5.904,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,103,31.266,105.45,31.25,105.25,2.445,2.445,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,108,31.266,105.45,31.25,105.25,3.464,3.464,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,108,31.266,105.45,31.25,105.25,7.05,7.05,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,113,31.266,105.45,31.25,105.25,7.865,7.865,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-YTS,Yanting sichuan,20016,2003,4,113,31.266,105.45,31.25,105.25,5.067,5.067,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,117,31.266,105.45,31.25,105.25,1.507,1.507,,,Gas chromatography,CRO,,,12,17.4,Control-Blank
China,CN-YTS,Yanting sichuan,20016,2003,4,117,31.266,105.45,31.25,105.25,4.992,4.992,,,Gas chromatography,CRO,,,12,17.4,Control-Normal
China,CN-XLH,Xilinhe,20036,2001,7,182,43.54,116.671,43.75,116.75,0.407,0.407,,,Gas chromatography,GRA,,,10,22.4,Aneuroledium-Frenched
China,CN-XLH,Xilinhe,20036,2001,7,182,43.54,116.671,43.75,116.75,0.211,0.211,,,Gas chromatography,GRA,,,10,22.4,Aneuroledium
China,CN-XLH,Xilinhe,20036,2001,7,187,43.54,116.671,43.75,116.75,0.298,0.298,,,Gas chromatography,GRA,,,10,22.4,Stipa
China,CN-XLH,Xilinhe,20036,2001,7,187,43.54,116.671,43.75,116.75,0.366,0.366,,,Gas chromatography,GRA,,,10,22.4,Stipa-French
China,CN-XLH,Xilinhe,20036,2001,7,199,43.54,116.671,43.75,116.75,1.11,1.11,,,Gas chromatography,GRA,,,10,22.4,Stipa-French
China,CN-XLH,Xilinhe,20036,2001,7,199,43.54,116.671,43.75,116.75,0.996,0.996,,,Gas chromatography,GRA,,,10,22.4,Stipa
China,CN-XLH,Xilinhe,20036,2001,7,202,43.54,116.671,43.75,116.75,1.094,1.094,,,Gas chromatography,GRA,,,10,22.4,Aneuroledium-Frenched
China,CN-XLH,Xilinhe,20036,2001,7,202,43.54,116.671,43.75,116.75,0.721,0.721,,,Gas chromatography,GRA,,,10,22.4,Aneuroledium
China,CN-XLH,Xilinhe,20036,2001,7,211,43.54,116.671,43.75,116.75,0.14,0.14,,,Gas chromatography,GRA,,,10,22.4,Stipa
China,CN-XLH,Xilinhe,20036,2001,7,211,43.54,116.671,43.75,116.75,0.782,0.782,,,Gas chromatography,GRA,,,10,22.4,Stipa-French
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.44,0.456,7.876,13.865,IRGA,CRO,,,12,12.6,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.57,0.59,4.733,12.076,IRGA,CRO,,,12,12.6,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,1.1,1.14,8.806,12.076,IRGA,CRO,,,12,12.6,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,1,1.036,8.806,12.076,IRGA,CRO,,,12,12.6,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.97,1.005,8.806,12.076,IRGA,CRO,,,12,12.6,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.8,0.829,8.806,12.076,IRGA,CRO,,,12,12.6,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.83,0.86,8.806,8.936,IRGA,CRO,,,12,12.6,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.88,0.912,8.806,12.076,IRGA,CRO,,,12,12.6,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,1.07,1.109,16.837,12.076,IRGA,CRO,,,12,12.6,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.64,0.663,16.837,12.076,IRGA,CRO,,,12,12.6,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.6,0.622,10.436,12.076,IRGA,CRO,,,12,12.6,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,4,105,38.766,110.366,38.75,110.25,0.5,0.518,15.673,12.076,IRGA,CRO,,,12,12.6,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.11,1.15,24.909,4.559,IRGA,CRO,,,12,17,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.13,1.171,19.439,4.559,IRGA,CRO,,,12,17,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.11,1.15,18.276,4.559,IRGA,CRO,,,12,17,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.97,2.042,18.276,4.559,IRGA,CRO,,,12,17,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.17,1.213,18.741,4.559,IRGA,CRO,,,12,17,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.05,1.088,18.741,1.87,IRGA,CRO,,,12,17,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.14,1.181,18.741,4.559,IRGA,CRO,,,12,17,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.42,1.472,18.741,4.559,IRGA,CRO,,,12,17,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.55,1.607,18.741,4.559,IRGA,CRO,,,12,17,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,2.09,2.166,18.741,4.559,IRGA,CRO,,,12,17,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,1.28,1.327,16.414,4.559,IRGA,CRO,,,12,17,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,5,135,38.766,110.366,38.75,110.25,0.56,0.58,17.345,6.24,IRGA,CRO,,,12,17,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,0.77,0.798,19.483,7.801,IRGA,CRO,,,12,22.7,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.38,1.43,19.483,5.784,IRGA,CRO,,,12,22.7,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,2.18,2.26,22.626,5.784,IRGA,CRO,,,12,22.7,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.93,2.001,22.626,5.784,IRGA,CRO,,,12,22.7,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.63,1.689,22.626,5.784,IRGA,CRO,,,12,22.7,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.43,1.482,22.626,5.784,IRGA,CRO,,,12,22.7,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.63,1.689,22.626,1.975,IRGA,CRO,,,12,22.7,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.47,1.524,22.626,5.784,IRGA,CRO,,,12,22.7,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.79,1.855,23.091,5.784,IRGA,CRO,,,12,22.7,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.28,1.327,23.091,5.784,IRGA,CRO,,,12,22.7,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,0.98,1.016,23.675,5.784,IRGA,CRO,,,12,22.7,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,6,165,38.766,110.366,38.75,110.25,1.05,1.088,30.423,5.784,IRGA,CRO,,,12,22.7,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,2.62,2.716,37.92,18.383,IRGA,CRO,,,12,23.4,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.37,1.42,25.933,18.383,IRGA,CRO,,,12,23.4,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.62,1.679,27.796,18.383,IRGA,CRO,,,12,23.4,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,2.09,2.166,27.796,18.383,IRGA,CRO,,,12,23.4,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.45,1.503,25.466,18.383,IRGA,CRO,,,12,23.4,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,2.05,2.125,25.466,14.013,IRGA,CRO,,,12,23.4,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.67,1.731,25.466,18.383,IRGA,CRO,,,12,23.4,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.93,2.001,25.466,18.383,IRGA,CRO,,,12,23.4,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,2.21,2.291,25.466,18.383,IRGA,CRO,,,12,23.4,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,2.31,2.395,25.466,18.383,IRGA,CRO,,,12,23.4,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,1.38,1.43,22.09,18.383,IRGA,CRO,,,12,23.4,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,7,195,38.766,110.366,38.75,110.25,0.69,0.715,22.09,23.537,IRGA,CRO,,,12,23.4,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,0.82,0.85,17.823,14.23,IRGA,CRO,,,12,20,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,2.83,2.934,14.915,11.093,IRGA,CRO,,,12,20,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,2.81,2.913,20.734,11.093,IRGA,CRO,,,12,20,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,3.07,3.182,20.734,11.093,IRGA,CRO,,,12,20,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,2.79,2.892,20.734,11.093,IRGA,CRO,,,12,20,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,2.12,2.198,20.734,11.093,IRGA,CRO,,,12,20,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,1.98,2.052,20.734,8.18,IRGA,CRO,,,12,20,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,1.66,1.721,20.734,11.093,IRGA,CRO,,,12,20,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,1.9,1.969,25.158,11.093,IRGA,CRO,,,12,20,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,1.86,1.928,25.158,11.093,IRGA,CRO,,,12,20,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,1.93,2.001,24.343,11.093,IRGA,CRO,,,12,20,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,8,225,38.766,110.366,38.75,110.25,3.17,3.286,37.843,11.093,IRGA,CRO,,,12,20,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.38,1.43,30.095,12.205,IRGA,CRO,,,12,15.6,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,0.94,0.974,22.648,12.205,IRGA,CRO,,,12,15.6,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,0.73,0.756,19.272,12.205,IRGA,CRO,,,12,15.6,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.32,1.368,19.272,12.205,IRGA,CRO,,,12,15.6,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.34,1.389,17.527,12.205,IRGA,CRO,,,12,15.6,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.37,1.42,17.527,6.378,IRGA,CRO,,,12,15.6,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.65,1.71,17.527,12.205,IRGA,CRO,,,12,15.6,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.81,1.876,17.527,12.205,IRGA,CRO,,,12,15.6,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,2.03,2.104,17.527,12.205,IRGA,CRO,,,12,15.6,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.66,1.721,17.527,12.205,IRGA,CRO,,,12,15.6,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,1.02,1.057,14.035,12.205,IRGA,CRO,,,12,15.6,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,9,255,38.766,110.366,38.75,110.25,0.36,0.373,15.664,13.886,IRGA,CRO,,,12,15.6,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.37,0.383,8.135,12.592,IRGA,CRO,,,12,10.2,Bare
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.54,0.559,7.436,10.688,IRGA,CRO,,,12,10.2,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,1.04,1.078,9.067,10.688,IRGA,CRO,,,12,10.2,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,1.2,1.244,9.067,10.688,IRGA,CRO,,,12,10.2,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.96,0.995,9.067,10.688,IRGA,CRO,,,12,10.2,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.67,0.694,9.067,10.688,IRGA,CRO,,,12,10.2,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.7,0.725,9.067,5.197,IRGA,CRO,,,12,10.2,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.75,0.777,9.067,10.688,IRGA,CRO,,,12,10.2,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.61,0.632,8.835,10.688,IRGA,CRO,,,12,10.2,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.48,0.497,8.835,10.688,IRGA,CRO,,,12,10.2,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.45,0.466,11.512,10.688,IRGA,CRO,,,12,10.2,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,10,285,38.766,110.366,38.75,110.25,0.63,0.653,12.443,10.688,IRGA,CRO,,,12,10.2,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.41,0.425,8.299,8.271,IRGA,CRO,,,12,-2.6,Terrece
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.32,0.331,-0.195,8.271,IRGA,CRO,,,12,-2.6,slope land
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.33,0.342,-1.242,8.271,IRGA,CRO,,,12,-2.6,slope luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.42,0.435,-1.242,8.271,IRGA,CRO,,,12,-2.6,Slopeland xumu
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.59,0.611,0.036,8.271,IRGA,CRO,,,12,-2.6,Degreded xumu
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.56,0.58,0.036,5.358,IRGA,CRO,,,12,-2.6,Huandi
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.51,0.528,0.036,8.271,IRGA,CRO,,,12,-2.6,Changmangcao
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.67,0.694,0.036,8.271,IRGA,CRO,,,12,-2.6,Luohuan
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.76,0.787,0.036,8.271,IRGA,CRO,,,12,-2.6,Ningtiao
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.74,0.767,0.036,8.271,IRGA,CRO,,,12,-2.6,Xumu
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.41,0.425,-1.476,8.271,IRGA,CRO,,,12,-2.6,Farmland
China,CN-SMY,Shenmu Yulin,20054,2009,11,315,38.766,110.366,38.75,110.25,0.32,0.331,-1.476,9.056,IRGA,CRO,,,12,-2.6,Bare
China,CN-LAZ,Linan Zhejiang,20060,2008,5,129,29.933,118.85,29.75,118.75,0.335,2.192,17.151,35.652,Gas chromatography,EBF,,,9,22.4,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,5,129,29.933,118.85,29.75,118.75,0.346,2.264,16.681,34.78,Gas chromatography,EBF,,,9,22.4,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,5,129,29.933,118.85,29.75,118.75,0.41,2.683,16.683,32.38,Gas chromatography,EBF,,,9,22.4,EBF
China,CN-LAZ,Linan Zhejiang,20060,2008,5,142,29.933,118.85,29.75,118.75,0.387,2.533,18.242,32.589,Gas chromatography,EBF,,,9,22.4,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,5,142,29.933,118.85,29.75,118.75,0.355,2.323,18.714,29.753,Gas chromatography,EBF,,,9,22.4,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,5,142,29.933,118.85,29.75,118.75,0.536,3.508,19.03,28.008,Gas chromatography,EBF,,,9,22.4,EBF
China,CN-LAZ,Linan Zhejiang,20060,2008,5,143,29.933,118.85,29.75,118.75,0.815,5.334,20.296,31.952,Gas chromatography,EBF,,,9,22.4,EBF
China,CN-LAZ,Linan Zhejiang,20060,2008,5,143,29.933,118.85,29.75,118.75,0.591,3.868,19.354,33.042,Gas chromatography,EBF,,,9,22.4,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,5,143,29.933,118.85,29.75,118.75,0.527,3.449,18.882,34.787,Gas chromatography,EBF,,,9,22.4,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,7,183,29.933,118.85,29.75,118.75,1.519,9.942,25.644,35.248,Gas chromatography,EBF,,,9,28.5,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,7,183,29.933,118.85,29.75,118.75,1.041,6.813,25.017,34.812,Gas chromatography,EBF,,,9,28.5,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,7,183,29.933,118.85,29.75,118.75,0.988,6.466,26.274,31.541,Gas chromatography,EBF,,,9,28.5,EBF
China,CN-LAZ,Linan Zhejiang,20060,2008,7,196,29.933,118.85,29.75,118.75,1.01,6.61,27.69,32.64,Gas chromatography,EBF,,,9,28.5,EBF
China,CN-LAZ,Linan Zhejiang,20060,2008,7,196,29.933,118.85,29.75,118.75,1.01,6.61,25.65,33.51,Gas chromatography,EBF,,,9,28.5,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,7,196,29.933,118.85,29.75,118.75,1.445,9.458,24.865,36.347,Gas chromatography,EBF,,,9,28.5,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,7,205,29.933,118.85,29.75,118.75,1.68,10.996,26.596,37.228,Gas chromatography,EBF,,,9,28.5,Bamboo I
China,CN-LAZ,Linan Zhejiang,20060,2008,7,205,29.933,118.85,29.75,118.75,1.245,8.149,26.596,31.554,Gas chromatography,EBF,,,9,28.5,Bamboo II
China,CN-LAZ,Linan Zhejiang,20060,2008,7,205,29.933,118.85,29.75,118.75,0.916,5.995,28.324,32.865,Gas chromatography,EBF,,,9,28.5,EBF
China,CN-GTS,Gengtai Shandong,20068,2005,6,154,42.933,120.716,42.75,120.75,0.359,0.372,,,IRGA,BSV,,,10,19.5,SDG
China,CN-GTS,Gengtai Shandong,20068,2005,6,154,42.933,120.716,42.75,120.75,0.676,0.7,,,IRGA,BSV,,,10,19.5,CK
China,CN-GTS,Gengtai Shandong,20068,2005,6,154,42.933,120.716,42.75,120.75,0.624,0.646,,,IRGA,BSV,,,10,19.5,LDG
China,CN-GTS,Gengtai Shandong,20068,2005,6,154,42.933,120.716,42.75,120.75,0.624,0.646,,,IRGA,BSV,,,10,19.5,MDG
China,CN-GTS,Gengtai Shandong,20068,2005,6,154,42.933,120.716,42.75,120.75,0.47,0.487,,,IRGA,BSV,,,10,19.5,HDG
China,CN-GTS,Gengtai Shandong,20068,2005,6,173,42.933,120.716,42.75,120.75,0.791,0.82,,,IRGA,BSV,,,10,19.5,HDG
China,CN-GTS,Gengtai Shandong,20068,2005,6,173,42.933,120.716,42.75,120.75,1.136,1.177,,,IRGA,BSV,,,10,19.5,MDG
